UPI_Age_Days,Transaction_Amount,Transaction_Time,Transactions_Last_24Hrs,Failed_Transactions,New_Recipient,Device_Changed,Location_Changed,Multiple_UPI_Apps,Linked_Bank_Count,Fraud_Reported,Account_Verified,Fraud
2572,5697,4,38,11,0,1,0,0,2,0,1,1
2868,17768,10,44,3,0,0,1,0,3,0,1,1
1383,10582,11,16,3,0,1,1,0,3,0,0,1
3276,35897,15,38,15,1,1,1,1,1,0,0,0
1672,44222,1,41,3,1,0,0,0,5,0,0,0
3155,43838,16,19,14,0,1,1,0,4,0,1,0
576,33336,2,7,11,1,0,1,0,2,0,1,0
88,30955,1,31,7,0,0,0,0,5,0,1,1
2570,48583,7,28,12,1,0,1,0,3,0,1,0
2667,42460,0,1,5,0,0,1,0,3,0,1,1
1725,21641,1,5,12,0,0,0,0,3,0,0,0
583,5101,10,12,9,0,1,0,0,4,0,1,1
515,48841,20,12,0,0,0,0,0,2,0,0,1
3056,10164,10,50,12,0,0,0,0,4,0,1,1
1059,40504,16,2,8,1,0,0,0,5,0,0,0
2941,27675,1,47,10,1,1,0,0,5,0,1,0
1089,2365,1,37,8,0,0,1,0,1,0,1,1
1884,853,11,50,8,0,0,1,0,2,0,1,1
1625,23485,18,33,11,0,0,0,0,3,0,1,1
3246,6600,22,14,1,1,0,0,1,5,0,1,1
1023,350,4,49,4,1,1,0,0,3,1,1,0
2746,8826,12,14,1,0,0,0,0,5,0,1,1
100,1204,11,12,4,0,1,0,0,3,0,1,1
2006,20649,17,18,15,0,1,0,0,5,0,1,1
2499,28712,23,36,5,0,0,0,0,4,0,1,1
2838,5773,0,4,11,1,0,0,0,1,0,1,1
1803,46239,4,22,12,0,0,0,0,5,0,0,0
2418,2740,1,2,12,0,0,0,0,1,0,1,1
2559,21535,5,30,10,1,0,0,0,4,0,1,0
575,45978,17,35,13,0,0,0,1,3,0,1,1
2347,20802,18,39,14,1,0,0,1,4,0,1,0
1432,37406,7,17,5,0,0,0,0,3,0,1,1
3243,26983,14,47,12,1,0,0,0,3,0,1,1
1844,12647,15,32,10,0,1,0,1,1,0,1,1
2549,5909,10,29,9,0,0,0,0,1,0,1,1
1269,36932,10,10,14,0,0,0,0,5,0,0,1
645,23787,4,20,9,0,0,0,1,3,0,1,1
2467,41363,6,32,15,0,0,0,0,1,0,1,1
2016,49080,10,49,1,1,1,1,1,3,0,1,0
2729,43474,15,23,7,0,0,1,0,4,1,1,0
343,13571,0,40,9,1,0,0,1,3,0,1,1
472,9577,21,4,4,0,0,0,0,2,0,1,1
2674,47765,4,22,5,0,0,0,0,1,0,1,1
1269,17082,10,39,1,0,0,0,1,4,0,1,1
2120,734,2,27,10,0,0,0,1,5,0,1,1
213,11973,16,1,2,0,0,0,0,1,0,1,1
2901,41823,22,11,12,0,0,0,0,2,0,1,1
1799,42927,19,3,10,1,0,0,0,4,0,1,1
2392,3397,15,27,6,1,0,1,0,2,0,1,1
236,39956,15,35,12,1,1,0,0,1,0,1,0
1145,27861,11,50,15,0,0,0,1,3,0,1,1
1804,27380,14,36,9,1,0,0,1,2,0,1,0
233,45523,4,31,8,0,0,0,0,2,0,1,1
1321,31401,7,17,9,0,0,0,0,2,0,1,1
3495,30752,4,13,2,0,0,0,0,5,0,1,1
954,39029,0,14,6,1,0,0,1,5,0,1,1
125,1918,23,12,12,1,0,0,0,3,0,1,1
93,16419,6,36,13,0,0,0,0,4,0,1,1
3000,44225,4,34,12,0,0,0,0,4,0,1,1
2769,13513,17,18,10,0,0,0,1,1,0,1,1
1563,1206,20,5,6,1,1,0,1,1,1,1,0
2914,14427,6,36,5,0,0,0,0,3,0,1,1
3476,35215,0,8,6,0,0,0,0,5,0,1,1
1233,8593,4,34,11,0,0,0,0,1,0,1,1
2747,10812,2,17,4,0,0,1,0,4,0,1,1
2335,48398,19,39,10,0,0,0,0,4,0,1,1
1532,33062,8,21,8,0,0,1,1,3,0,1,0
733,26407,4,28,3,0,0,0,1,1,0,1,1
1862,46850,21,45,9,1,0,0,0,1,0,0,0
1972,22159,0,35,13,0,0,1,1,2,0,0,0
2484,32471,23,37,0,0,0,0,0,5,0,1,1
749,21166,11,34,15,0,0,0,0,5,0,1,1
3592,36300,20,15,6,0,1,1,1,1,0,1,0
1825,34965,9,43,13,1,1,0,0,5,0,1,0
1156,43805,20,19,15,0,0,0,0,4,0,1,1
2136,20135,9,11,11,0,0,0,0,2,0,1,1
1722,13386,14,3,2,0,0,1,0,1,0,1,1
3493,12107,6,21,1,0,0,0,0,5,0,1,1
2404,16023,0,9,6,0,0,0,0,1,0,1,1
3112,28597,18,14,4,0,0,0,0,5,0,1,1
2289,10453,3,38,10,1,0,0,0,3,0,0,0
2639,19945,9,23,3,1,0,0,0,2,0,1,1
2668,27205,17,12,4,0,0,0,0,1,0,1,1
2899,641,14,6,1,1,0,0,0,1,0,1,1
3080,21044,11,2,4,1,0,1,1,4,0,1,1
2323,13160,12,29,13,1,0,0,0,5,0,0,0
3531,1734,4,22,2,0,0,0,1,1,0,1,1
2369,31758,18,38,4,0,1,0,0,1,0,0,0
1237,39976,13,41,7,0,0,0,1,3,0,1,1
2798,11349,17,24,5,0,0,0,0,3,0,1,1
3144,32286,22,17,11,1,1,0,1,4,0,1,0
2353,42123,11,11,9,0,0,0,0,1,0,1,1
1917,18873,23,39,2,1,0,0,0,5,0,1,1
2599,3010,4,25,10,0,0,0,1,5,0,1,1
2711,16330,5,7,4,0,1,0,1,1,0,0,1
2882,6454,13,18,12,0,0,1,0,4,0,1,1
3489,23457,12,33,4,1,0,0,0,2,0,1,1
3537,12139,17,8,6,0,0,0,0,4,0,1,1
48,45452,12,49,2,0,0,0,0,4,0,1,1
3541,17044,11,49,8,1,0,0,0,1,0,1,1
1138,45774,23,20,11,0,0,0,1,2,0,1,1
3337,47300,23,42,9,0,1,0,1,3,0,1,0
613,17786,20,9,15,0,1,0,0,4,0,1,1
1037,4283,20,5,4,0,0,0,0,5,0,1,1
2842,30570,22,22,4,0,0,0,1,2,0,1,1
2656,13280,8,31,3,0,0,0,0,3,0,1,1
1576,27614,12,33,7,0,0,0,1,1,0,1,1
3156,4269,5,47,14,0,0,0,0,3,0,1,1
2108,7357,13,19,13,1,0,0,0,2,0,1,1
2578,4252,10,29,0,0,1,0,1,3,0,1,1
1481,17807,16,35,3,0,0,0,1,3,0,1,1
901,4176,12,47,7,1,0,0,0,4,0,1,1
1982,13398,8,47,5,0,0,1,0,5,0,1,1
1183,4305,11,7,12,1,0,1,0,2,0,1,1
1099,31393,8,23,13,0,0,1,0,2,0,1,0
2824,43370,11,16,13,0,0,1,0,4,0,1,1
2218,15364,0,45,15,1,0,0,0,3,0,1,1
1511,29524,7,44,8,1,0,0,0,3,0,1,1
1452,43425,1,7,14,0,1,1,0,1,0,1,0
1684,7419,4,29,5,0,0,0,1,4,0,1,1
2932,304,2,12,3,0,1,0,0,4,0,0,1
1327,39237,4,5,11,1,0,0,0,5,0,1,1
3270,2830,12,22,8,0,0,1,0,3,0,1,1
1707,32002,8,23,1,0,0,0,0,4,1,1,1
1707,44336,10,31,15,0,1,0,0,5,0,1,0
319,18370,4,26,3,0,0,0,0,2,0,1,1
2071,47037,23,47,15,0,0,0,0,1,0,1,1
206,18578,11,14,8,0,0,0,0,5,0,1,1
1350,43677,15,32,8,0,0,0,0,4,0,1,1
3123,16338,11,28,13,1,0,0,0,4,0,1,1
795,18149,23,1,6,1,0,0,0,3,0,1,1
444,22007,5,43,3,0,0,1,0,5,0,1,1
2074,40416,22,50,13,0,0,0,0,4,0,1,1
1872,23497,7,20,6,0,1,0,0,1,0,1,1
1746,23044,19,9,7,0,0,0,0,1,0,1,1
425,38745,11,35,3,0,0,0,0,5,0,1,1
3424,36737,2,11,11,1,1,0,0,1,0,0,0
2176,42669,4,48,8,1,0,0,0,3,0,1,0
3552,37091,13,36,10,0,0,0,0,5,0,1,1
1084,2524,9,41,13,0,1,0,0,2,0,1,1
3225,35697,14,45,2,0,1,1,0,4,0,1,0
3466,46184,6,46,9,0,0,1,0,3,0,1,0
2818,41586,6,4,13,0,0,0,1,5,0,1,1
2663,46138,14,45,14,1,0,0,1,3,0,1,0
1152,43715,14,41,8,0,0,0,0,1,1,1,0
1219,31886,19,40,1,1,0,0,0,3,0,1,1
715,15619,14,25,6,0,1,0,0,2,0,1,1
2988,11188,2,50,1,1,1,0,1,1,0,1,1
987,9258,20,0,3,0,0,0,0,3,0,1,1
625,24374,0,20,6,0,0,0,1,3,0,1,1
2962,19561,11,5,0,1,0,0,0,1,0,1,1
2138,4309,17,2,11,0,0,0,1,4,0,0,1
446,26732,0,3,10,0,1,0,0,3,0,0,0
343,7206,20,32,1,0,0,1,0,3,1,1,1
1780,33785,10,33,6,1,0,0,0,2,0,1,1
2791,9222,14,41,1,1,0,0,0,4,0,1,1
3257,26922,0,11,13,1,0,0,0,5,0,1,1
1677,22697,22,41,10,0,0,0,0,5,0,1,1
988,46232,5,34,15,0,0,0,0,3,0,1,1
3476,19696,9,15,4,0,0,0,0,2,0,1,1
3180,17403,14,37,10,1,1,0,0,2,0,1,1
924,9677,6,7,14,1,0,0,0,2,0,1,1
2969,46961,8,38,13,1,0,0,0,5,0,0,0
3574,29422,20,39,0,1,0,0,0,3,0,1,1
63,45966,11,24,5,0,0,0,0,5,0,1,1
839,369,21,13,8,0,0,0,0,4,0,1,1
607,45368,7,47,7,0,0,1,0,2,1,1,0
405,6007,16,41,15,0,0,0,0,3,1,1,1
3071,41058,10,3,1,1,0,0,1,5,0,1,1
1565,45695,5,31,15,1,0,0,1,1,0,1,0
1290,8376,10,0,7,0,1,1,0,3,0,1,1
1676,12900,20,4,2,0,0,1,0,5,0,1,1
265,41204,13,2,3,0,0,1,0,1,0,1,1
267,38584,3,50,8,1,0,0,0,3,0,1,0
1266,5273,11,38,11,1,0,0,0,5,0,1,1
3500,42207,6,1,9,0,0,1,0,5,0,0,0
631,1115,11,14,6,1,0,0,0,3,0,1,1
2970,25341,3,26,9,0,0,0,0,1,0,1,1
2112,6609,11,28,12,1,0,0,0,2,0,1,1
2489,26891,11,15,11,0,0,0,1,3,0,0,0
2049,46069,22,29,4,1,0,0,0,3,0,1,1
1423,44286,14,7,2,0,0,1,0,4,0,1,1
2115,37586,14,39,3,1,0,0,0,2,0,1,1
3342,24994,20,29,10,0,0,1,0,3,0,1,0
2900,17458,21,34,10,0,0,0,1,4,0,1,1
1744,30337,15,29,2,0,0,0,0,4,0,1,1
450,31368,6,21,7,0,1,0,0,4,0,1,0
63,32602,15,44,6,0,1,0,1,5,1,1,0
3477,30859,6,26,5,0,0,0,0,4,0,0,1
3385,34297,3,16,15,1,0,0,1,4,0,1,1
628,22157,13,7,10,1,0,0,0,3,0,1,1
3547,23167,22,18,8,0,0,1,0,3,0,1,1
2104,8346,23,39,3,0,0,1,0,3,0,1,1
1050,757,16,48,1,0,0,0,0,5,0,1,1
2118,21777,21,9,5,0,0,0,0,1,0,0,1
768,10148,19,38,11,0,0,0,0,4,0,1,1
407,14843,14,43,4,0,0,1,0,1,0,1,1
2050,43686,11,1,5,0,0,1,0,3,0,1,1
1248,4895,12,20,10,0,0,0,0,3,0,1,1
1862,49027,4,49,11,1,1,0,1,2,0,1,0
169,44638,19,46,2,1,0,0,0,4,0,1,1
3230,44792,4,3,1,0,1,1,0,2,0,1,1
171,5694,5,29,14,1,0,0,1,1,0,1,1
1373,43388,9,45,14,0,0,0,0,2,0,0,0
3376,23004,2,32,7,0,0,0,0,4,0,1,1
3132,25069,9,35,15,0,0,0,0,3,0,1,1
3492,14999,20,30,8,0,0,0,0,2,0,0,1
424,14919,4,44,13,0,1,0,0,5,1,1,0
1088,31664,22,9,5,0,1,0,0,4,0,1,1
119,41772,23,31,3,0,0,0,0,2,0,1,1
2044,30090,7,0,7,0,0,0,0,3,0,1,1
1004,30746,5,11,4,0,1,0,0,4,0,1,1
1210,2106,16,33,4,0,0,0,0,1,0,1,1
218,49938,7,48,3,0,0,1,1,2,0,1,1
349,24819,15,18,7,0,0,0,0,3,0,1,1
3481,34398,13,22,6,0,0,1,0,4,0,1,0
881,25861,13,12,5,0,0,0,0,4,0,1,1
2761,35664,13,36,11,0,0,1,0,3,0,1,0
2906,28741,4,10,3,1,0,1,0,2,0,1,1
1046,33250,19,43,13,0,0,1,0,4,0,1,0
360,22539,13,16,1,0,0,0,0,3,0,0,1
2285,34289,3,4,3,1,0,0,1,2,0,1,1
1759,44455,13,11,5,1,0,0,0,5,0,1,1
1965,41141,7,18,14,1,0,0,0,1,0,1,1
2133,17630,10,12,2,0,1,0,0,2,0,1,1
732,13366,22,44,12,0,1,0,1,4,0,1,1
2801,16043,7,16,5,0,0,0,0,4,0,1,1
3208,11142,7,1,4,1,0,0,0,3,0,0,1
3447,6288,19,7,14,0,0,0,0,4,0,1,1
4,13734,11,29,14,0,0,0,0,2,0,1,1
2467,28243,15,47,5,1,0,0,0,4,0,1,1
2491,9695,4,1,0,1,0,0,0,3,0,1,1
730,8120,16,10,0,0,0,0,0,1,0,1,1
547,22098,5,36,3,1,0,0,0,2,0,1,1
1801,40489,1,3,12,1,0,0,0,5,0,1,1
369,24597,4,32,4,1,0,0,0,2,1,1,0
252,30023,17,20,14,0,0,0,0,2,0,1,1
2279,49390,13,14,15,0,0,0,1,3,0,1,1
2861,44666,9,17,10,0,0,0,1,5,0,1,1
3567,9956,22,13,11,1,0,0,1,4,0,1,1
3072,27834,14,48,1,0,0,0,1,5,1,1,0
2651,17633,18,42,11,0,0,1,0,1,0,1,1
1154,7916,1,20,12,1,0,0,1,2,0,1,1
2100,45817,13,36,2,0,0,0,1,2,0,1,1
288,33825,17,26,1,0,0,0,0,5,0,1,1
461,39707,21,44,11,0,0,0,1,5,1,1,0
220,45133,4,34,6,1,1,0,0,5,0,1,0
3638,382,1,27,4,0,0,0,0,1,0,1,1
281,47655,23,35,5,0,0,0,0,2,0,1,1
1168,33025,16,26,0,0,0,0,0,3,0,1,1
3409,18354,10,37,12,1,0,1,0,4,0,1,1
1256,36906,22,3,3,1,0,0,0,2,0,1,1
1856,42405,4,34,8,0,0,0,1,5,0,1,0
2206,21075,1,37,4,0,0,0,0,4,0,1,1
1912,6738,20,47,4,1,0,0,0,3,0,1,1
3294,33458,23,29,0,0,0,0,0,2,1,1,1
3155,7010,0,21,13,1,0,0,0,2,0,0,0
2419,28983,21,6,3,0,1,0,0,4,0,1,1
2084,47475,23,32,6,1,0,0,0,3,0,1,1
3133,40664,0,29,7,0,0,0,1,1,0,1,0
2226,33525,22,3,15,0,0,0,0,2,0,1,1
1738,27864,14,22,12,1,0,0,0,5,0,1,1
2516,33561,23,19,7,0,0,1,1,3,0,1,1
567,6364,4,7,14,0,0,0,1,5,0,1,1
1811,38647,9,48,1,0,0,0,1,3,0,1,1
1381,35436,13,26,5,0,0,0,1,5,0,1,1
69,43185,20,46,15,1,0,0,0,3,0,1,1
2990,13115,17,2,9,1,0,1,0,1,0,0,0
2365,7353,9,20,7,0,1,0,0,4,0,0,1
1803,12391,21,34,2,0,0,0,0,2,0,1,1
3560,11898,12,37,1,0,1,1,0,5,0,1,1
2628,12665,5,16,8,1,0,1,0,5,0,1,1
2595,39387,11,2,14,0,0,0,0,3,0,1,1
2694,43690,13,2,2,0,0,1,0,3,0,1,1
270,27834,23,27,9,0,0,1,1,1,0,1,0
3347,24811,8,42,6,0,0,0,1,5,0,1,1
3473,42157,19,13,0,0,0,0,0,5,0,1,1
2053,45672,15,11,13,0,0,0,0,5,0,1,1
2798,20601,2,24,10,1,0,0,1,5,1,1,0
1613,8318,5,3,10,0,0,0,0,3,0,1,1
56,29148,17,43,13,1,0,0,0,2,0,1,1
744,6524,20,41,10,0,1,0,0,5,0,1,1
2052,7029,8,47,9,0,0,0,0,4,0,0,1
360,24225,23,28,6,0,0,0,0,1,0,0,0
2903,23443,5,37,7,0,0,0,0,1,0,1,1
2302,27988,22,27,11,0,0,0,0,3,0,1,1
2212,14720,10,31,10,0,0,0,0,5,0,1,1
1969,13043,15,45,2,1,0,0,0,5,0,1,1
1191,25470,18,37,2,0,0,1,1,1,1,0,0
2956,7244,21,3,10,0,0,0,0,3,0,1,1
1545,10291,6,25,5,0,0,0,0,3,0,1,1
2963,9171,10,25,7,1,0,0,0,5,0,1,1
612,31821,17,32,11,0,0,0,1,4,0,1,1
2818,14936,1,11,1,1,0,1,1,5,1,1,0
3432,34174,5,0,2,1,0,0,0,5,0,1,1
535,12549,22,49,14,1,0,0,1,5,0,1,1
184,2343,19,41,4,0,1,0,0,5,0,1,1
746,35976,5,9,14,1,0,0,0,3,0,1,1
974,11013,15,13,2,0,0,0,0,4,0,1,1
2216,6258,7,21,9,1,0,0,0,2,0,1,1
843,31252,12,40,3,1,0,0,0,5,0,1,1
1028,11988,9,6,8,0,0,1,0,2,0,0,1
94,26268,1,17,13,1,0,0,0,2,0,1,1
1309,12559,23,46,5,0,1,0,0,3,0,1,1
1928,36012,17,22,13,0,0,0,1,1,0,1,1
3501,4745,19,44,0,1,0,0,0,1,0,1,1
272,43440,0,26,4,0,0,0,1,1,0,1,1
1335,47725,10,24,3,0,0,1,0,4,0,1,1
2899,11298,13,21,6,0,0,1,0,4,0,1,1
2199,13089,21,3,13,1,0,1,0,2,0,1,1
2646,556,5,41,11,0,0,0,0,3,0,1,1
1174,11821,6,27,11,0,0,1,0,5,0,1,1
581,22382,18,24,11,1,0,0,1,4,0,0,0
3038,31440,15,5,12,0,0,1,1,1,0,1,1
2981,36398,20,34,13,0,0,0,0,5,0,1,1
2890,34775,22,31,11,1,1,0,0,4,0,1,0
1458,30323,8,43,1,0,0,0,1,1,0,1,1
528,47375,20,45,0,0,0,0,0,1,0,1,1
544,14748,22,48,12,0,0,0,0,2,0,1,1
1207,35229,1,38,7,0,1,0,0,4,0,1,0
1630,38422,8,48,4,1,0,0,0,1,0,1,1
983,655,10,36,6,0,0,1,0,1,0,1,1
2245,6177,1,47,2,0,0,0,0,3,0,0,1
116,45636,0,38,12,1,0,0,0,5,0,0,0
1715,10808,9,23,2,0,0,0,0,1,0,1,1
123,28955,7,19,5,0,0,0,0,4,0,1,1
2897,36898,11,29,10,0,0,0,0,1,0,1,1
2332,19637,19,1,8,0,0,0,0,5,0,1,1
546,14481,1,24,8,1,0,0,0,3,0,1,1
1715,6806,0,2,14,0,0,0,0,4,1,1,1
959,41201,2,9,2,0,0,0,0,1,0,1,1
549,41256,2,27,0,0,0,0,0,5,0,0,0
1689,11879,9,39,14,1,0,0,0,1,0,1,1
59,30724,12,5,8,0,0,1,0,5,0,0,0
770,43839,15,11,11,0,0,0,0,5,0,1,1
840,36529,14,39,9,0,0,1,0,5,0,1,0
1867,16027,6,21,2,0,0,1,0,3,0,1,1
504,7487,8,15,10,1,0,0,0,4,0,1,1
2845,14777,7,49,8,0,0,0,0,2,0,0,1
1650,21519,0,19,14,0,0,0,1,3,0,1,1
1172,28727,4,9,14,0,0,0,0,1,0,1,1
1471,37934,18,25,3,1,0,0,0,3,0,1,1
1576,16394,12,6,13,0,0,0,0,3,0,1,1
1723,15914,23,1,1,1,0,0,0,3,0,1,1
2022,19405,8,32,8,0,0,0,0,4,0,1,1
5,33971,9,28,13,0,0,1,0,3,0,1,0
1121,2662,3,10,8,0,0,0,0,3,0,1,1
182,19843,10,8,10,0,0,0,0,5,0,1,1
3404,48388,2,47,3,1,0,1,0,5,0,1,0
414,12498,1,47,9,1,0,0,0,1,0,1,1
345,29479,23,33,6,0,1,0,0,4,0,1,0
693,6923,16,12,2,0,0,0,0,3,0,1,1
1317,41347,14,15,11,0,1,0,0,5,0,0,0
2629,31995,16,30,11,1,0,1,0,2,0,1,0
105,19983,6,29,1,1,1,0,0,4,0,1,1
2003,15213,1,10,15,1,0,0,0,1,0,1,1
359,43272,17,26,14,0,0,1,0,1,0,1,0
1843,49864,23,7,8,0,0,0,0,2,0,1,1
3424,40652,0,42,12,0,0,0,0,5,0,1,1
2991,11947,20,25,13,0,0,0,0,5,0,1,1
2581,993,14,45,3,1,0,0,0,1,1,1,1
3186,31982,3,16,10,0,0,0,0,2,0,1,1
3617,41867,15,39,8,0,0,0,1,3,0,1,1
625,6900,21,7,7,1,0,0,0,5,0,1,1
241,44611,8,40,5,1,0,1,0,4,0,1,1
3296,32502,19,45,9,1,0,1,1,1,0,1,0
2313,16630,12,12,12,0,0,0,0,2,0,1,1
3011,27750,16,5,4,0,0,1,0,1,0,1,1
2414,23115,19,12,1,0,0,0,0,3,0,1,1
2697,13423,22,46,12,0,0,0,0,2,0,1,1
126,48143,3,31,12,0,0,0,0,2,1,1,0
2937,21841,21,44,15,0,0,0,0,5,0,1,1
875,18466,18,11,12,0,0,0,0,3,0,1,1
1320,7731,5,37,13,1,0,0,0,4,0,1,1
610,8299,18,18,1,0,0,0,0,4,0,0,1
1894,12292,21,43,3,0,0,0,0,4,0,1,1
2631,15751,8,28,13,1,0,1,0,5,0,1,1
971,45478,12,5,5,1,1,0,0,1,0,1,1
1892,11845,1,19,4,0,1,0,0,4,0,1,1
2703,14019,6,41,6,0,0,0,1,2,0,1,1
345,38351,14,23,3,1,0,0,0,5,0,0,0
548,37112,19,17,0,0,0,0,1,4,0,1,1
1836,38173,5,44,4,0,0,0,0,4,0,1,1
41,9661,19,35,15,1,0,0,0,4,0,0,0
590,22445,11,33,15,1,0,0,1,1,0,1,0
462,19513,7,44,3,0,0,0,0,4,0,1,1
1733,6080,11,42,0,0,0,0,0,4,0,1,1
3287,11468,10,41,8,0,0,1,1,5,0,1,1
1165,19446,1,32,13,0,0,0,0,5,0,1,1
3400,47874,20,9,4,1,0,0,0,4,0,1,1
1052,15707,0,14,11,1,1,1,0,1,0,1,0
84,20764,3,25,2,0,0,0,0,3,0,1,1
3045,21972,3,7,7,0,0,0,0,5,0,1,1
3134,49762,12,9,0,0,0,0,0,1,0,1,1
2683,3223,3,38,2,0,0,1,0,1,0,1,1
3390,1770,4,33,9,0,0,0,1,4,0,1,1
71,30922,2,37,5,0,0,0,0,1,0,1,1
2557,47046,2,42,15,1,0,0,0,2,0,1,0
231,4052,21,13,6,0,0,0,0,5,1,1,1
3412,49769,0,34,4,1,0,0,0,5,0,1,1
2775,10661,16,5,15,0,0,0,0,3,1,1,1
1024,30468,0,6,3,0,0,0,0,4,0,1,1
2585,3963,11,14,10,1,1,0,0,1,0,1,1
1655,13378,0,12,7,0,0,0,0,2,0,1,1
130,39406,17,13,1,0,0,0,0,5,0,1,1
925,47620,9,24,2,1,1,0,0,1,0,1,1
2315,38349,17,10,0,1,1,0,0,4,1,0,0
911,582,9,33,15,0,0,0,0,2,0,1,1
1039,41002,21,2,6,1,0,0,0,2,0,1,1
3378,16518,0,3,11,1,0,1,0,4,0,1,1
675,17152,13,15,4,1,0,0,1,1,0,1,1
2230,23563,3,40,6,1,0,1,0,3,0,1,0
2407,43755,19,19,15,0,0,1,1,3,0,0,0
1443,47225,13,8,6,0,0,0,0,3,0,1,1
2056,46108,4,44,1,1,0,0,0,5,0,1,1
2154,45678,18,0,11,1,1,0,0,2,0,1,1
1460,13802,23,17,5,0,0,0,0,2,0,1,1
1960,45328,3,44,3,0,1,1,0,4,0,1,0
1267,20201,11,12,13,1,0,0,1,1,0,1,1
1281,6302,14,4,10,1,0,0,0,5,0,1,1
3141,16716,8,40,5,1,0,0,0,1,0,0,1
582,33576,19,15,3,0,0,0,0,3,0,1,1
2933,6144,23,31,2,1,0,0,1,5,0,1,1
1190,26370,12,17,0,0,1,0,0,1,0,0,1
2855,420,20,47,8,0,0,1,0,2,1,1,0
67,8247,20,35,12,1,0,0,0,3,0,0,0
2920,16872,10,25,0,0,0,1,0,3,0,1,1
3314,46556,19,9,11,0,0,0,0,5,0,1,1
1020,47971,5,32,12,0,1,0,0,3,0,1,0
1791,14688,1,34,0,0,0,1,0,3,0,1,1
3139,16961,14,14,15,1,0,0,0,4,0,0,1
1579,20646,9,33,14,1,0,0,0,4,0,1,1
3596,43743,0,0,4,0,0,0,0,1,0,0,1
1387,5335,12,36,4,1,0,0,0,3,0,1,1
1729,48320,18,8,11,0,0,1,0,1,0,1,1
808,7537,11,22,2,0,0,0,0,5,0,0,1
168,26504,23,9,5,0,0,0,0,1,0,1,1
2345,21008,18,28,9,0,1,0,0,2,0,1,0
919,3186,4,12,5,0,0,0,0,4,0,1,1
668,33192,12,25,2,0,0,0,0,3,0,1,1
1713,49933,9,47,7,0,0,0,1,2,0,1,1
1854,26607,11,2,15,1,0,0,0,4,0,1,1
3631,30420,10,50,6,0,0,0,0,5,0,1,1
3233,41678,19,22,4,0,0,1,1,4,0,1,1
2792,34185,15,33,14,0,0,0,0,2,0,0,0
1905,41273,18,4,3,0,0,0,0,5,0,1,1
3308,12536,8,40,10,0,0,0,0,1,0,0,1
3324,41781,1,39,15,1,0,0,0,1,0,1,0
2380,13538,21,38,3,0,0,0,0,2,0,1,1
2602,9829,8,31,7,0,0,0,1,4,0,1,1
680,17615,9,48,6,1,0,0,0,2,0,1,1
1818,33115,3,16,3,1,0,1,0,2,0,1,1
1630,23255,23,45,4,0,0,0,0,4,0,1,1
634,24360,9,11,12,0,0,0,0,3,0,1,1
2074,8350,15,41,2,1,0,0,0,2,1,1,1
1275,45141,9,11,11,1,0,0,1,4,0,1,1
1051,8938,21,39,3,0,0,0,0,4,0,1,1
3398,23525,17,37,5,0,1,0,0,5,0,1,1
2712,7920,10,24,9,0,0,0,0,1,0,1,1
3369,3890,3,27,8,1,0,0,0,5,0,1,1
1521,8778,6,13,12,0,0,0,0,3,1,1,1
2881,23169,14,5,15,0,1,0,1,3,0,1,1
2122,22927,22,15,5,1,0,0,0,3,0,1,1
2841,775,18,46,15,1,0,0,0,1,0,1,1
1501,39243,23,23,1,0,0,0,0,1,0,0,1
758,41479,3,39,11,0,0,0,0,2,0,0,0
1256,33253,19,45,10,0,0,0,1,3,0,0,0
2822,9969,13,17,8,1,0,1,0,1,0,1,1
1839,7510,10,37,13,0,1,0,0,5,0,1,1
2877,4501,23,50,1,0,0,0,1,4,0,1,1
133,40045,17,29,10,0,0,0,0,1,0,1,1
2023,17040,20,40,4,1,0,0,0,3,0,1,1
2429,46753,9,16,1,1,0,0,0,4,0,1,1
964,14593,3,27,8,1,0,1,0,4,0,0,0
1431,35661,4,21,10,0,0,0,1,2,0,1,0
767,10539,4,21,14,0,0,0,0,3,0,1,1
2304,35311,1,45,14,0,0,0,0,4,0,1,1
3552,38838,13,19,10,1,0,0,0,1,1,1,0
1891,37036,8,8,14,0,0,0,0,4,0,1,1
3452,36894,7,45,13,0,0,0,0,5,0,1,1
2499,23627,12,23,6,0,0,1,0,1,0,1,0
472,47520,18,9,1,1,0,0,0,5,1,1,1
3278,4405,5,22,6,0,0,0,0,3,0,1,1
2812,46586,13,24,4,0,0,0,0,3,0,1,1
1005,42340,0,4,12,1,0,0,0,2,0,1,1
1412,12413,16,1,13,1,0,0,0,4,0,1,1
1518,19427,6,40,8,0,0,0,0,5,1,1,1
2775,36662,11,35,9,0,0,1,0,3,0,1,0
2709,624,21,18,13,0,0,0,0,5,0,1,1
68,18246,10,1,13,0,0,0,0,3,0,1,1
3436,9623,9,25,8,0,0,0,0,3,0,1,1
944,46498,3,8,3,1,0,0,1,3,0,1,1
123,47744,10,20,15,1,0,0,0,1,0,1,1
27,16069,15,6,9,0,0,0,0,5,0,0,1
3148,8879,10,33,1,0,0,0,0,4,0,1,1
3109,26450,15,48,15,0,0,0,1,1,0,1,1
3095,36871,17,29,0,0,0,0,0,4,0,1,1
567,6626,14,27,9,0,0,0,0,3,0,1,1
1206,35522,13,2,3,0,0,0,0,4,0,1,1
563,5739,8,22,3,0,0,0,1,1,0,1,1
2664,32569,4,7,1,0,0,1,0,3,0,1,1
